order_number,product_id,customer_id,product_name,department_id,price
14460,6069,198543,Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars,19,7.32
14460,22124,198543,Total 0% Raspberry Yogurt,16,9.08
14460,46820,198543,Vanilla Pure Almond Milk,16,11.94
14461,28453,201639,Premium Old World Style Black Forest Ham,20,9.07
14461,29577,201639,Prepared Cheese Product Slices,16,3.57
14461,12774,201639,Jumbo Spaghetti & Meatballs In Hearty Tomato Sauce,15,10.83
14468,40268,23832,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71
14469,22504,181787,Organic Mountain Forest Amber Honey,13,2.16
14470,26209,184776,Limes,4,4.37
14472,12126,74034,Chopped Baby Spinach,1,2.99
14472,34969,74034,Red Vine Tomato,4,9.25
14472,43772,74034,Cherubs Heavenly Salad Tomatoes,4,1.15
14474,22912,164946,85% Ground Beef Patties,12,10.71
14474,43662,164946,"Yogurt, Strained Low-Fat, Coconut",16,11.87
14474,32578,164946,Organic Fresh Squeezed Orange Juice,7,6.19
14475,890,67418,Organic Diced Tomatoes,15,1.35
14476,26209,56323,Limes,4,4.37
14478,2493,38748,Wild Cherry Drink,7,6.21
14481,38772,180444,Provolone,16,1.84
14482,30702,5439,Hampshire 100% Natural Grade A Pasteurized Sour Cream,16,1.63
14485,2596,44687,Lemon Cake Ice Cream,1,2.8
14486,8452,74578,Wild Blueberry Supreme Muffin Mix,13,4.42
14487,36735,167155,Organic Roasted Sliced Chicken Breast,20,10.42
14489,40589,107330,Lemonlime Electrolyte Tabs,7,3.78
14491,41803,93644,Uncrustables Peanut Butter & Strawberry Jam Sandwiches,1,2.96
14491,33956,93644,Mighty Mango Juice Smoothie,7,7.47
14491,7483,93644,Chive & Onion Cream Cheese Spread,16,11.48
14493,41543,72640,Strawberry Dairy-Free Probiotic Drinkable Cashewgurt,21,9.25
14493,28745,72640,Oven Roasted Turkey,20,7.99
14497,27662,169948,Large Grade AA Cage Free Eggs,16,11.86
14498,1117,30213,Turkey Bacon,12,11.85
14498,31387,30213,Natural Almonds 100 Calorie Packs,19,12.4
14500,30827,169039,Seedless Cucumbers,4,5.22
14501,22290,79931,Organic Chai Tea Bags,7,5.1
14501,46802,79931,Pineapple Chunks,1,6.76
14501,42736,79931,Unsalted Butter,16,9.28
14502,36735,190409,Organic Roasted Sliced Chicken Breast,20,10.42
14502,28666,190409,Organic Vitality Snack Wild Raspberry,18,8.37
14507,33540,49237,Whole Grain Organic Blueberry Waffles,1,4.77
14508,45007,163324,Organic Zucchini,4,5.08
14511,19171,33824,100% Lactose Free Organic 2% Reduced Fat Milk,16,9.21
14512,1940,161554,Organic 2% Reduced Fat Milk,16,1.23
14513,1940,39098,Organic 2% Reduced Fat Milk,16,1.23
14514,19677,37322,Original Pure Creamy Almond Milk,16,6.4
14515,2677,146263,Yerba Mate Sparkling Classic Gold,7,2.49
14515,16070,146263,Organic Elmo Noodlemania Soup,15,1.52
14516,44570,106337,Kale Greens,4,4.15
14516,38996,106337,Grape Tomatoes,4,4.64
14516,27796,106337,Real Mayonnaise,13,0.97
14519,38456,5453,Large Grapefruit,4,3.38
14520,20842,39133,Total 0% Greek Yogurt,16,9.2
14520,20636,39133,Pure Sport Body Wash,11,9.5
14521,890,16948,Organic Diced Tomatoes,15,1.35
14523,42736,105300,Unsalted Butter,16,9.28
14523,29894,105300,Organic Dark Brown Sugar,13,7.64
14524,45007,64906,Organic Zucchini,4,5.08
14526,27433,30763,Artisan French Rolls,1,4.71
14527,26209,154678,Limes,4,4.37
14529,34969,78154,Red Vine Tomato,4,9.25
14529,26209,78154,Limes,4,4.37
14529,40598,78154,Fudge Brownie Mix,13,11.23
14529,40310,78154,Oven Roasted Turkey Breast,20,8.23
14530,4316,41051,Cheese Trio Quiche,1,5.3
14530,449,41051,Chips Ahoy! Chewy Cookies,19,9.39
14530,22920,41051,Roasted & Salted Shelled Pistachios,19,7.88
14530,8460,41051,Hearty Thick Cut Bacon,12,5.7
14530,32700,41051,Original Whipped Cream,16,0.94
14531,42736,127525,Unsalted Butter,16,9.28
14531,260,127525,Cantaloupe,4,3.01
14531,18359,127525,Bag of Red Delicious Apples,4,2.76
14535,8224,34667,Chicken Bouillon Cubes,15,2.12
14535,890,34667,Organic Diced Tomatoes,15,1.35
14535,8523,34667,Scoops,19,8.31
14535,23751,34667,Classic Guacamole Spicy Mix,13,10.52
14536,46802,107362,Pineapple Chunks,1,6.76
14539,38513,121390,No Stick Extra Virgin Olive Oil Cooking Spray,13,3.01
14540,30827,3192,Seedless Cucumbers,4,5.22
14541,260,184769,Cantaloupe,4,3.01
14542,44371,9109,Alaskan Salmon Burgers,1,11.21
14544,8460,56734,Hearty Thick Cut Bacon,12,5.7
14546,38456,172760,Large Grapefruit,4,3.38
14548,39781,99064,Original 7 Grain Crackers,19,6.08
14548,39408,99064,Gala Apples,4,4.03
14549,22463,16298,Chicken Taco Seasoning Mix,13,10.27
14551,35470,103118,Water Mineral,7,11.28
14553,1035,108578,Chamomile Citrus Caffeine Free Herbal Tea Artisan Whole Leaf Pouches,7,9.97
14554,22920,150757,Roasted & Salted Shelled Pistachios,19,7.88
14554,1503,150757,Low Fat Cottage Cheese,16,1.45
14556,28635,31012,0% Greek Yogurt Black Cherry on the Bottom,16,7.7
14558,4169,100244,Original Pork Sausage,12,5.12
14559,7116,56330,Large Enriched Bread,3,2.99
14560,12240,41059,Vanilla Protein Almond Milk,16,3.4
14561,35034,18011,Peppermint Sugar Free Gum,19,6.12
14562,33741,32186,Gluten Free Classic Hamburger Buns,3,10.9
14562,45081,32186,Gluten-Free Pancake Mix,14,11.26
14564,8138,70122,Traditional Hummus,20,2.75
14565,45007,119078,Organic Zucchini,4,5.08
14565,5450,119078,Small Hass Avocado,4,5.77
14565,30494,119078,Organic Mango Slices,19,7.63
14565,28745,119078,Oven Roasted Turkey,20,7.99
14565,7350,119078,Natural Lime Flavor Sparkling Mineral Water,7,1.88
14566,1194,69729,Natural Artisan Water,7,7.42
14566,42372,69729,Pineapple on the Bottom Greek Yogurt,16,11.02
14566,47141,69729,Cola,7,5.77
14568,1700,154942,White Cheddar Popcorn,19,5.86
14568,30696,154942,Eggo Homestyle Waffles,1,6.45
14574,8638,59959,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33
14574,41602,59959,Deli Select Ultra Thin Honey Ham,20,4.95
14575,12427,57367,Original Beef Jerky,19,3.08
14575,39408,57367,Gala Apples,4,4.03
14576,35042,64606,Black Beans,15,5.95
14576,27830,64606,Baby Lima Beans,1,11.89
14577,13708,174957,"Liquid Hand Soap, Refill, Lavender Scent",11,3.43
14578,26209,139829,Limes,4,4.37
14578,260,139829,Cantaloupe,4,3.01
14578,32016,139829,Fresh Fussilli,9,1.28
14578,37538,139829,Organic Sweet Pea,4,3.61
14578,35939,139829,Organic Jalapeno Pepper,4,9.93
14578,5450,139829,Small Hass Avocado,4,5.77
14579,40268,188307,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71
14580,18689,64474,Dairy-Free Chive Cream Cheese,16,10.12
14580,26652,64474,Dairy Free Cheddar Style Shells & Cheese,9,6.99
14580,12315,64474,Dairy Free Hazelnut Coconut Milk Creamer,16,12.03
14580,33527,64474,Organic Classic Rich Crackers,19,7.46
14580,19906,64474,Fresh Whole White Mushrooms,4,2.73
14580,34844,64474,Morning Blend 100% Juice,7,4.04
14580,46820,64474,Vanilla Pure Almond Milk,16,11.94
14581,48099,17166,Truffle Parmesan Macaroni & Cheese Bowl,1,9.05
14581,13431,17166,Flaky Biscuits,13,1.83
14581,27509,17166,Organic Seasoned Yukon Select Potatoes Hashed Browns,1,5.21
14581,37055,17166,Organic Cheesy Ravioli,15,10.77
14588,20842,151797,Total 0% Greek Yogurt,16,9.2
14588,35939,151797,Organic Jalapeno Pepper,4,9.93
14588,36070,151797,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
14590,28465,79753,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32
14590,10369,79753,Organic Genoa Salami,20,2.35
14592,38817,27435,Sugarfree,7,2.12
14592,46515,27435,Cheez-It Packs,19,1.69
14592,7276,27435,Berry Blend Dried Fruit,19,7.47
14593,14437,45175,Total Greek Yogurt With Honey,16,6.44
14594,21612,90126,Men +Care Clean Comfort Body and Face Wash,11,6.23
14595,25,184111,Salted Caramel Lean Protein & Fiber Bar,19,5.44
14596,18027,18261,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
14597,26604,77343,Organic Blackberries,4,8.08
14598,38164,64801,Almonds & Sea Salt in Dark Chocolate,19,9.32
14599,11068,73138,Medium Cheddar Cheese Block,16,1.9
14599,13256,73138,Cappuccino,19,5.67
14599,26629,73138,Cherry Pie Fruit & Nut Bar,19,1.38
14599,22159,73138,Red Machine Juice Smoothie,7,2.1
14599,9530,73138,Premium Strawberry Banana Fruit Smoothie Blend,7,4.78
14601,48527,184024,Avocado,4,12.54
14601,40268,184024,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71
14605,47211,160773,Kettle Cooked Potato Chips Original,19,3.65
14605,36906,160773,Sweet Potato Hash Browns,1,11.84
14607,44277,125911,Natural Boneless Skinless Chicken Thighs,12,4.34
14608,4962,191334,Yotoddler Organic Pear Spinach Mango Yogurt,16,10.68
14608,1025,191334,Organic Fresh Basil,4,11.34
14608,38558,191334,Organic Low Fat Cottage Cheese,16,9.47
14608,35383,191334,Classic White Bread,3,6.03
14610,44368,61437,Fresh Mozzarella Cheese,16,11.12
14612,32700,120559,Original Whipped Cream,16,0.94
14612,37247,120559,Instant Vanilla Pudding & Pie Filling,13,3.69
14612,43183,120559,Deli Fresh Shaved Smoked Turkey Breast,20,12.45
14617,31185,156936,Red Beans & Rice New Orleans Recipe,9,5.97
14617,26209,156936,Limes,4,4.37
14617,13733,156936,Red Potatoes,4,4.73
14617,36070,156936,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
14617,31564,156936,Crackers,19,1.11
14617,27464,156936,Direct Trade House Blend Medium Roast Ground Coffee,7,11.02
14617,45683,156936,Heavy Duty Scrub Sponge,17,9.11
14617,8237,156936,Go Fresh Cool Moisture Beauty Bar Soap,11,10.98
14617,35042,156936,Black Beans,15,5.95
14617,1117,156936,Turkey Bacon,12,11.85
14618,2664,88135,First Prunes,18,3.44
14619,17183,20731,Peach Yoghurt,16,6.75
14619,22124,20731,Total 0% Raspberry Yogurt,16,9.08
14619,40198,20731,Blueberry Yoghurt,16,8.81
14622,21614,205550,Crackers Harvest Whole Wheat,19,2.38
14622,18881,205550,Coconut Milk Vanilla Frozen Dessert,1,2.62
14624,4977,190746,Mushroom Barley Soup,20,8.5
14624,33810,190746,Citrus Dish Soap,17,9.69
14624,34969,190746,Red Vine Tomato,4,9.25
14625,13974,49299,Reduced Fat Creamy Peanut Butter Spread,13,8.81
14625,26604,49299,Organic Blackberries,4,8.08
14625,13249,49299,Skim Milk,16,9.33
14625,42829,49299,Vanilla Chocolate Almond Crunch Bar,1,1.05
14626,16759,37019,Organic Carrot Bunch,4,4.17
14626,45007,37019,Organic Zucchini,4,5.08
14628,48595,130903,Organic Wheat Square Crackers,19,9.0
14628,26209,130903,Limes,4,4.37
14628,42110,130903,Organic Macaroni Shells & Real Aged Cheddar,9,12.09
14629,5450,115544,Small Hass Avocado,4,5.77
14629,44570,115544,Kale Greens,4,4.15
14629,44212,115544,Chili Mix,13,0.99
14629,26209,115544,Limes,4,4.37
14629,35948,115544,Tonic Water,7,7.7
14629,32624,115544,Acorn Squash,4,11.22
14630,19173,92699,Orange Calcium & Vitamin D Pulp Free,7,11.11
14630,40198,92699,Blueberry Yoghurt,16,8.81
14630,48595,92699,Organic Wheat Square Crackers,19,9.0
14631,12315,61197,Dairy Free Hazelnut Coconut Milk Creamer,16,12.03
14633,38318,195804,Original Flavor Instant Oatmeal,14,8.98
14635,26209,95620,Limes,4,4.37
14635,46462,95620,Crossovers Caramel Hny Almond,19,11.73
14636,17044,90728,French Baguette,3,6.85
14637,20842,8061,Total 0% Greek Yogurt,16,9.2
14641,43875,84132,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11
14642,40310,114036,Oven Roasted Turkey Breast,20,8.23
14643,48099,126562,Truffle Parmesan Macaroni & Cheese Bowl,1,9.05
14644,1503,59569,Low Fat Cottage Cheese,16,1.45
14645,26209,9868,Limes,4,4.37
14646,23765,173138,Organic Smoked Turkey Breast,20,10.28
14648,28465,87802,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32
14648,39781,87802,Original 7 Grain Crackers,19,6.08
14648,43662,87802,"Yogurt, Strained Low-Fat, Coconut",16,11.87
14648,26209,87802,Limes,4,4.37
14649,33135,142485,Organic Blueberry Kefir,16,8.24
14651,37355,94745,Organic Extra Virgin Coconut Oil,13,1.06
14652,22286,42257,Organic Super Beet Juice,7,11.88
14652,30962,42257,Vanilla Greek Yogurt 0% Fat,16,12.25
14652,27044,42257,Maple Almond Butter,13,8.9
14652,18656,42257,Organic Red Potato,4,1.93
14652,7773,42257,Hazelnut Toffee Dark Chocolate Bar,19,6.72
14652,45413,42257,Hand Wash Lavander Flower & Mint,11,5.12
14652,37067,42257,Organic Banana,4,10.85
14653,23183,135411,Carnation Evaporated Milk,13,6.6
14658,43662,190736,"Yogurt, Strained Low-Fat, Coconut",16,11.87
14658,45007,190736,Organic Zucchini,4,5.08
14659,46280,197792,Light & Fit Greek Blueberry Greek Yogurt,16,1.19
14661,37810,83396,99% Dark Chocolate Critters,19,11.09
14661,42796,83396,Broccoli Pot Pie With Cheddar Cheese Sauce,1,6.75
14661,405,83396,100% Organic Diced Tomatoes,15,2.11
14663,26604,5970,Organic Blackberries,4,8.08
14664,6104,39455,Whole Milk Plain Yogurt,16,1.76
14667,39024,15461,Edamame In Pod,1,5.6
14669,12844,127547,Blue Edition Blueberry Flavored Energy Drink,7,6.37
14673,5450,73276,Small Hass Avocado,4,5.77
14675,3469,10446,Organic Vegetarian Mild Refried Beans With Green Chiles,15,5.89
14675,37067,10446,Organic Banana,4,10.85
14675,46770,10446,Raw Hummus,13,11.95
14675,18677,10446,"Minis, Coconut Milk, Non-Dairy Frozen Dessert, no sugar added Vanilla Bar",1,11.94
14675,36070,10446,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
14678,4933,203186,with Olive Oil Mayonnaise,13,7.02
14678,22740,203186,Vegetable Oil Spread with Calcium,16,10.87
14678,14005,203186,Ultimate Caesar Salad Kit,4,1.9
14678,36086,203186,Philadelphia Original Cream Cheese,16,2.08
14678,42475,203186,Unsalted Butter Quarters,16,2.61
14678,37067,203186,Organic Banana,4,10.85
14680,717,46491,Sweeper Open Window Fresh Scent Wet Mopping Cloths Refill,17,4.92
14681,8866,151453,Organic White Chocolate Peanut Butter Cups,19,4.23
14682,43621,4129,Chik'n Patties,1,12.48
14685,24535,21560,Plain Whole Milk Yogurt,16,6.17
14685,7751,21560,Tomato Ketchup,13,1.99
14685,40198,21560,Blueberry Yoghurt,16,8.81
14687,44292,108105,Premium Unsweetened Iced Tea,7,7.57
14687,47843,108105,Froot Loops Family Size Cereal,14,12.15
14689,46584,192626,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82
14689,16508,192626,Stage 3 Hearty Meals - Chick Chick Organic Baby Food,18,11.78
14689,11212,192626,Apple Blueberry Fruit Yogurt Smoothie,18,11.52
14690,42814,138795,Raw Cashews,19,6.39
14691,16840,76678,Mild Guacamole,20,2.21
14693,43768,187288,Organic Bell Pepper,4,2.4
14693,33746,187288,Simply Stock Organic Vegetable Unsalted Stock,15,11.09
14694,38562,96048,Pomegranate Arils,4,2.59
14694,18027,96048,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
14694,20842,96048,Total 0% Greek Yogurt,16,9.2
14695,3213,125291,Spicy Black Bean & Kale Organic Soup,15,1.63
14695,6999,125291,Organic Fresh Pressed Pure Lemon Juice,7,7.32
14695,18881,125291,Coconut Milk Vanilla Frozen Dessert,1,2.62
14695,28424,125291,Tex Mex Jackfruit,16,8.49
14699,9955,84886,Unsweetened Organic Coconut Milk,16,6.48
14700,26209,31096,Limes,4,4.37
14704,46802,109906,Pineapple Chunks,1,6.76
14705,34969,108494,Red Vine Tomato,4,9.25
14705,34844,108494,Morning Blend 100% Juice,7,4.04
14705,44089,108494,Concord Grape Juice,7,11.36
14705,38740,108494,Ginger Peach Black Bagged Tea,7,9.46
14705,8092,108494,Organic Garlic & ButterCroutons,13,9.05
14707,12974,54141,Organic Horseradish Mustard,13,5.38
14707,8056,54141,Berry Bounty Trail Mix,19,8.47
14707,32578,54141,Organic Fresh Squeezed Orange Juice,7,6.19
14708,15790,4823,Organic Veggie Bites,1,4.88
14708,26604,4823,Organic Blackberries,4,8.08
14710,6104,122542,Whole Milk Plain Yogurt,16,1.76
14711,16927,203178,Instant Rice Vermicelli Noodles,6,7.24
14714,6999,69028,Organic Fresh Pressed Pure Lemon Juice,7,7.32
14717,34969,70702,Red Vine Tomato,4,9.25
14718,10193,6808,Shredded Carrots,4,11.21
14719,11919,203326,"Tender white meat chicken in a red chile lime sauce with a medley of roasted corn, peppers, and rice Chile Lime Chicken",1,7.47
14725,44570,179661,Kale Greens,4,4.15
14726,43662,73747,"Yogurt, Strained Low-Fat, Coconut",16,11.87
14727,12312,72988,Lavender Hand Soap,11,11.33
14730,45007,178860,Organic Zucchini,4,5.08
14730,260,178860,Cantaloupe,4,3.01
14730,37067,178860,Organic Banana,4,10.85
14730,35383,178860,Classic White Bread,3,6.03
14730,10369,178860,Organic Genoa Salami,20,2.35
14731,42736,140355,Unsalted Butter,16,9.28
14731,24492,140355,All Natural Won Ton Wraps,6,5.98
14735,2962,82159,"Milk, Reduced Fat, 2% Milkfat",16,8.89
14735,20670,82159,Organic Lentil Vegetable Soup,15,10.83
14735,41437,82159,Hearty Minestrone with Vegetables Soup,15,11.43
14735,4698,82159,Oscillo Oscillococcinum Quick-Dissolving Pellets,11,1.47
14735,22504,82159,Organic Mountain Forest Amber Honey,13,2.16
14736,30827,174454,Seedless Cucumbers,4,5.22
14737,23985,119782,Baby Eggplant,4,1.55
14738,26209,17163,Limes,4,4.37
14739,42736,42910,Unsalted Butter,16,9.28
14739,611,42910,Uncured Hard Salami,20,7.19
14742,19514,22274,Reclosable Sandwich Bags,17,6.88
14743,23765,171096,Organic Smoked Turkey Breast,20,10.28
14744,41999,149481,Cut Tulips (Choose Color),4,1.99
14744,1025,149481,Organic Fresh Basil,4,11.34
14744,5450,149481,Small Hass Avocado,4,5.77
14745,1940,189319,Organic 2% Reduced Fat Milk,16,1.23
14746,21506,5045,Organic Raisin Bran Cereal,14,2.69
14747,24830,114605,Organic Romaine,4,10.27
14747,20842,114605,Total 0% Greek Yogurt,16,9.2
14747,26209,114605,Limes,4,4.37
14748,22504,33481,Organic Mountain Forest Amber Honey,13,2.16
14748,16145,33481,Organic Cannellini Beans,15,5.1
14748,26209,33481,Limes,4,4.37
14748,34969,33481,Red Vine Tomato,4,9.25
14749,26209,193462,Limes,4,4.37
14751,28745,15968,Oven Roasted Turkey,20,7.99
14751,38772,15968,Provolone,16,1.84
14751,10668,15968,Organic Mixed Herbs,4,4.24
14752,26172,177238,Light Sour Cream,16,7.26
14754,21225,118530,Honey Bunches With Almonds Cereal,14,1.97
14756,11707,125525,Peanut Butter Chocolate Chip Macrobar,19,8.92
14756,26209,125525,Limes,4,4.37
14757,7542,161131,Ready to Serve Brown & Wild 4.4 Oz Rice,9,11.19
14761,38772,160539,Provolone,16,1.84
14761,8092,160539,Organic Garlic & ButterCroutons,13,9.05
14763,38558,35044,Organic Low Fat Cottage Cheese,16,9.47
14766,890,109175,Organic Diced Tomatoes,15,1.35
14767,24830,185524,Organic Romaine,4,10.27
14768,1194,21334,Natural Artisan Water,7,7.42
14771,34969,47608,Red Vine Tomato,4,9.25
14774,10603,171018,93% Ground Beef,12,3.6
14776,44292,109056,Premium Unsweetened Iced Tea,7,7.57
14776,40674,109056,Peas & Carrots,1,8.83
14777,26209,76750,Limes,4,4.37
14777,21614,76750,Crackers Harvest Whole Wheat,19,2.38
14780,39408,52919,Gala Apples,4,4.03
14780,10060,52919,Original BBQ Sauce,13,8.23
14780,32286,52919,Jersey Tomato Sauce,9,9.8
14781,46802,71884,Pineapple Chunks,1,6.76
14783,47630,85310,Medium Navel Orange,4,5.6
14783,20067,85310,Original Plain Mega Probiotic,11,8.54
14783,9955,85310,Unsweetened Organic Coconut Milk,16,6.48
14785,13780,160053,Thyme,4,10.2
14785,7773,160053,Hazelnut Toffee Dark Chocolate Bar,19,6.72
14786,10106,115375,Honey & Maple Turkey Breast,20,8.53
14786,25705,115375,Butterhead Lettuce,4,0.98
14790,7350,29167,Natural Lime Flavor Sparkling Mineral Water,7,1.88
14790,45007,29167,Organic Zucchini,4,5.08
14793,31726,46184,Original Redness Relief Sterile Tetrahydrozoline HCl Eye Drops,11,8.61
14794,30878,59785,Organic Chopped Ginger,13,1.6
14795,31387,192015,Natural Almonds 100 Calorie Packs,19,12.4
14795,38471,192015,Protein Plus Rotini Pasta,9,4.25
14796,48878,74555,Kale & Sea Salt Popcorn,19,8.59
14798,36362,192398,"Baked Crackers, Cheddar Cheese",14,3.95
14798,1025,192398,Organic Fresh Basil,4,11.34
14798,3464,192398,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9.0
14798,20842,192398,Total 0% Greek Yogurt,16,9.2
14800,7963,17684,Gluten Free Whole Grain Bread,1,4.53
14801,32235,74642,No Caffeine Lemon Lime Soda,7,1.07
14803,12572,71237,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,19,1.78
14806,2298,39836,"Muffins, Mini, Flax, Chocolate Brownie",3,8.0
14806,40310,39836,Oven Roasted Turkey Breast,20,8.23
14806,18550,39836,Organic Original Coconut Smoothie,7,9.29
14807,17789,73969,Soy Free Buttery Spread,16,11.19
14808,5597,97882,"Deep Green Blends, Kale",4,1.7
14813,40310,146851,Oven Roasted Turkey Breast,20,8.23
14814,5450,149809,Small Hass Avocado,4,5.77
14814,26604,149809,Organic Blackberries,4,8.08
14814,1233,149809,Baking Bar Ghirardelli 60% Cacao,13,5.48
14815,30827,128581,Seedless Cucumbers,4,5.22
14818,17044,6698,French Baguette,3,6.85
14818,42110,6698,Organic Macaroni Shells & Real Aged Cheddar,9,12.09
14820,43662,159573,"Yogurt, Strained Low-Fat, Coconut",16,11.87
14820,1700,159573,White Cheddar Popcorn,19,5.86
14820,28465,159573,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32
14821,38772,105428,Provolone,16,1.84
14821,28946,105428,Yogurt Tubes Blueberry,16,0.9
14822,10761,6401,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56
14823,1940,27295,Organic 2% Reduced Fat Milk,16,1.23
14823,47169,27295,100% O-J Juice,7,8.64
14825,45751,79454,Light Weight Instant Action  Litter,8,3.43
14826,12955,98204,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05
